Timestamp,Stored energy [MWh],SoC [-],Charge [MWh],Discharge [MWh],Day-ahead buy [MWh],Day-ahead sell [MWh],FCR Capacity [MW],aFRR Capacity POS [MW],aFRR Capacity NEG [MW]
2024-03-19 11:45:02.170,0.6408168486223972,0.6408168486223972,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-19 12:00:02.170,0.6408168486223972,0.6408168486223972,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-19 12:15:02.171,0.6408168486223972,0.6408168486223972,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-19 12:30:02.171,0.6408168486223972,0.6408168486223972,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-19 12:45:02.171,0.6408168486223972,0.6408168486223972,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-19 13:00:02.172,0.6408168486223972,0.6408168486223972,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-19 13:15:02.172,0.6408168486223972,0.6408168486223972,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-19 13:30:02.172,0.6408168486223972,0.6408168486223972,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-19 13:45:02.172,0.6408168486223972,0.6408168486223972,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-19 14:00:02.173,0.6408168486223972,0.6408168486223972,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-19 14:15:02.173,0.6408168486223972,0.6408168486223972,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-19 14:30:02.173,0.6408168486223972,0.6408168486223972,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-19 14:45:02.174,0.6408168486223972,0.6408168486223972,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-19 15:00:02.174,0.6408168486223972,0.6408168486223972,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-19 15:15:02.174,0.6408168486223972,0.6408168486223972,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-19 15:30:02.174,0.6408168486223972,0.6408168486223972,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-19 15:45:02.175,0.6408168486223972,0.6408168486223972,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-19 16:00:02.175,0.6408168486223972,0.6408168486223972,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-19 16:15:02.175,0.6408168486223972,0.6408168486223972,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-19 16:30:02.176,0.6408168486223972,0.6408168486223972,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-19 16:45:02.176,0.6408168486223972,0.6408168486223972,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-19 17:00:02.176,0.6408168486223972,0.6408168486223972,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-19 17:15:02.176,0.6408168486223972,0.6408168486223972,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-19 17:30:02.177,0.6408168486223972,0.6408168486223972,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-19 17:45:02.177,0.6408168486223972,0.6408168486223972,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-19 18:00:02.177,0.6408168486223972,0.6408168486223972,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-19 18:15:02.178,0.6408168486223972,0.6408168486223972,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-19 18:30:02.178,0.6408168486223972,0.6408168486223972,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-19 18:45:02.178,0.6408168486223972,0.6408168486223972,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-19 19:00:02.178,0.6408168486223972,0.6408168486223972,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-19 19:15:02.179,0.6408168486223972,0.6408168486223972,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-19 19:30:02.179,0.6408168486223972,0.6408168486223972,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-19 19:45:02.179,0.6408168486223972,0.6408168486223972,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-19 20:00:02.180,0.6408168486223972,0.6408168486223972,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-19 20:15:02.180,0.6408168486223972,0.6408168486223972,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-19 20:30:02.180,0.6408168486223972,0.6408168486223972,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-19 20:45:02.180,0.6408168486223972,0.6408168486223972,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-19 21:00:02.181,0.6408168486223972,0.6408168486223972,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-19 21:15:02.181,0.6408168486223972,0.6408168486223972,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-19 21:30:02.181,0.6408168486223972,0.6408168486223972,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-19 21:45:02.182,0.6408168486223972,0.6408168486223972,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-19 22:00:02.182,0.6408168486223972,0.6408168486223972,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-19 22:15:02.182,0.6408168486223972,0.6408168486223972,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-19 22:30:02.182,0.6408168486223972,0.6408168486223972,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-19 22:45:02.183,0.6408168486223972,0.6408168486223972,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-19 23:00:02.183,0.6408168486223972,0.6408168486223972,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-19 23:15:02.183,0.6408168486223972,0.6408168486223972,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-19 23:30:02.184,0.6408168486223972,0.6408168486223972,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-19 23:45:02.184,0.6408168486223972,0.6408168486223972,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 00:00:02.184,0.6408168486223972,0.6408168486223972,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 00:15:02.184,0.6408168486223972,0.6408168486223972,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 00:30:02.185,0.6408168486223972,0.6408168486223972,0.0825,0.0,0.0825,0.0,0.0,0.0,0.0
2024-03-20 00:45:02.185,0.7191918486223972,0.7191918486223972,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 01:00:02.185,0.7191918486223972,0.7191918486223972,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 01:15:02.186,0.7191918486223972,0.7191918486223972,0.0825,0.0,0.0825,0.0,0.0,0.0,0.0
2024-03-20 01:30:02.186,0.7975668486223971,0.7975668486223971,0.0825,0.0,0.0825,0.0,0.0,0.0,0.0
2024-03-20 01:45:02.186,0.8759418486223971,0.8759418486223971,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 02:00:02.186,0.8759418486223971,0.8759418486223971,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 02:15:02.187,0.8759418486223971,0.8759418486223971,0.0825,0.0,0.0825,0.0,0.0,0.0,0.0
2024-03-20 02:30:02.187,0.9543168486223971,0.9543168486223971,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 02:45:02.187,0.9543168486223971,0.9543168486223971,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 03:00:02.188,0.9543168486223971,0.9543168486223971,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 03:15:02.188,0.9543168486223971,0.9543168486223971,0.045683151377602926,0.0,0.045683151377602926,0.0,0.0,0.0,0.0
2024-03-20 03:30:02.188,0.9977158424311199,0.9977158424311199,0.0,0.0,0.0,0.0,0.066,0.009136630275520474,0.033
2024-03-20 03:45:02.189,0.9977158424311199,0.9977158424311199,0.0,0.0,0.0,0.0,0.066,0.009136630275520474,0.033
2024-03-20 04:00:02.189,0.9977158424311199,0.9977158424311199,0.0,0.0,0.0,0.0,0.066,0.009136630275520474,0.033
2024-03-20 04:15:02.189,0.9977158424311199,0.9977158424311199,0.0,0.0,0.0,0.0,0.066,0.009136630275520474,0.033
2024-03-20 04:30:02.189,0.9977158424311199,0.9977158424311199,0.0022841575688801186,0.0,0.0022841575688801186,0.0,0.0,0.0,0.0
2024-03-20 04:45:02.190,0.999885792121556,0.999885792121556,0.0,0.0,0.0,0.0,0.066,0.0004568315137758461,0.033
2024-03-20 05:00:02.190,0.999885792121556,0.999885792121556,0.00011420787844396152,0.0,0.00011420787844396152,0.0,0.0,0.0,0.0
2024-03-20 05:15:02.190,0.9999942896060778,0.9999942896060778,5.710393922164769e-06,0.0,5.710393922164769e-06,0.0,0.0,0.0,0.0
2024-03-20 05:30:02.191,0.9999997144803039,0.9999997144803039,0.0,0.0,0.0,0.0,0.066,1.1420787844329539e-06,0.033
2024-03-20 05:45:02.191,0.9999997144803039,0.9999997144803039,0.0,0.0825,0.0,0.0825,0.0,0.0,0.0
2024-03-20 06:00:02.191,0.9174997144803039,0.9174997144803039,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 06:15:02.191,0.9174997144803039,0.9174997144803039,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 06:30:02.192,0.9174997144803039,0.9174997144803039,0.0,0.0825,0.0,0.0825,0.0,0.0,0.0
2024-03-20 06:45:02.192,0.8349997144803039,0.8349997144803039,0.0,0.0825,0.0,0.0825,0.0,0.0,0.0
2024-03-20 07:00:02.192,0.7524997144803038,0.7524997144803038,0.0,0.0825,0.0,0.0825,0.0,0.0,0.0
2024-03-20 07:15:02.193,0.6699997144803038,0.6699997144803038,0.0,0.0825,0.0,0.0825,0.0,0.0,0.0
2024-03-20 07:30:02.193,0.5874997144803038,0.5874997144803038,0.0,0.0825,0.0,0.0825,0.0,0.0,0.0
2024-03-20 07:45:02.193,0.5049997144803038,0.5049997144803038,0.0,0.0825,0.0,0.0825,0.0,0.0,0.0
2024-03-20 08:00:02.193,0.42249971448030377,0.42249971448030377,0.0,0.0825,0.0,0.0825,0.0,0.0,0.0
2024-03-20 08:15:02.194,0.33999971448030375,0.33999971448030375,0.0,0.0825,0.0,0.0825,0.0,0.0,0.0
2024-03-20 08:30:02.194,0.25749971448030373,0.25749971448030373,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 08:45:02.194,0.25749971448030373,0.25749971448030373,0.0825,0.0,0.0825,0.0,0.0,0.0,0.0
2024-03-20 09:00:02.195,0.3358747144803037,0.3358747144803037,0.0,0.0825,0.0,0.0825,0.0,0.0,0.0
2024-03-20 09:15:02.195,0.2533747144803037,0.2533747144803037,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 09:30:02.195,0.2533747144803037,0.2533747144803037,0.0825,0.0,0.0825,0.0,0.0,0.0,0.0
2024-03-20 09:45:02.195,0.33174971448030366,0.33174971448030366,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 10:00:02.196,0.33174971448030366,0.33174971448030366,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 10:15:02.196,0.33174971448030366,0.33174971448030366,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 10:30:02.196,0.33174971448030366,0.33174971448030366,0.0825,0.0,0.0825,0.0,0.0,0.0,0.0
2024-03-20 10:45:02.197,0.41012471448030363,0.41012471448030363,0.04941277278115064,0.0,0.04941277278115064,0.0,0.0,0.0,0.0
2024-03-20 11:00:02.197,0.4570668486223967,0.4570668486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 11:15:02.197,0.4570668486223967,0.4570668486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 11:30:02.197,0.4570668486223967,0.4570668486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 11:45:02.198,0.4570668486223967,0.4570668486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 12:00:02.198,0.4570668486223967,0.4570668486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 12:15:02.198,0.4570668486223967,0.4570668486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 12:30:02.199,0.4570668486223967,0.4570668486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 12:45:02.199,0.4570668486223967,0.4570668486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 13:00:02.199,0.4570668486223967,0.4570668486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 13:15:02.199,0.4570668486223967,0.4570668486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 13:30:02.200,0.4570668486223967,0.4570668486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 13:45:02.200,0.4570668486223967,0.4570668486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 14:00:02.200,0.4570668486223967,0.4570668486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 14:15:02.201,0.4570668486223967,0.4570668486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 14:30:02.201,0.4570668486223967,0.4570668486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 14:45:02.201,0.4570668486223967,0.4570668486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 15:00:02.201,0.4570668486223967,0.4570668486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 15:15:02.202,0.4570668486223967,0.4570668486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 15:30:02.202,0.4570668486223967,0.4570668486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 15:45:02.202,0.4570668486223967,0.4570668486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 16:00:02.203,0.4570668486223967,0.4570668486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 16:15:02.203,0.4570668486223967,0.4570668486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 16:30:02.203,0.4570668486223967,0.4570668486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 16:45:02.203,0.4570668486223967,0.4570668486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 17:00:02.204,0.4570668486223967,0.4570668486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 17:15:02.204,0.4570668486223967,0.4570668486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 17:30:02.204,0.4570668486223967,0.4570668486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 17:45:02.205,0.4570668486223967,0.4570668486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 18:00:02.205,0.4570668486223967,0.4570668486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 18:15:02.205,0.4570668486223967,0.4570668486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 18:30:02.206,0.4570668486223967,0.4570668486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 18:45:02.206,0.4570668486223967,0.4570668486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 19:00:02.206,0.4570668486223967,0.4570668486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 19:15:02.206,0.4570668486223967,0.4570668486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 19:30:02.207,0.4570668486223967,0.4570668486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 19:45:02.207,0.4570668486223967,0.4570668486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 20:00:02.207,0.4570668486223967,0.4570668486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 20:15:02.208,0.4570668486223967,0.4570668486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 20:30:02.208,0.4570668486223967,0.4570668486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 20:45:02.208,0.4570668486223967,0.4570668486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 21:00:02.208,0.4570668486223967,0.4570668486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 21:15:02.209,0.4570668486223967,0.4570668486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 21:30:02.209,0.4570668486223967,0.4570668486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 21:45:02.209,0.4570668486223967,0.4570668486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 22:00:02.210,0.4570668486223967,0.4570668486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 22:15:02.210,0.4570668486223967,0.4570668486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 22:30:02.210,0.4570668486223967,0.4570668486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 22:45:02.210,0.4570668486223967,0.4570668486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 23:00:02.211,0.4570668486223967,0.4570668486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 23:15:02.211,0.4570668486223967,0.4570668486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 23:30:02.211,0.4570668486223967,0.4570668486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-20 23:45:02.212,0.4570668486223967,0.4570668486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-21 00:00:02.212,0.4570668486223967,0.4570668486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-21 00:15:02.212,0.4570668486223967,0.4570668486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-21 00:30:02.212,0.4570668486223967,0.4570668486223967,0.0825,0.0,0.0825,0.0,0.0,0.0,0.0
2024-03-21 00:45:02.213,0.5354418486223967,0.5354418486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-21 01:00:02.213,0.5354418486223967,0.5354418486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-21 01:15:02.213,0.5354418486223967,0.5354418486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-21 01:30:02.214,0.5354418486223967,0.5354418486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-21 01:45:02.214,0.5354418486223967,0.5354418486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-21 02:00:02.214,0.5354418486223967,0.5354418486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-21 02:15:02.214,0.5354418486223967,0.5354418486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-21 02:30:02.215,0.5354418486223967,0.5354418486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-21 02:45:02.215,0.5354418486223967,0.5354418486223967,0.0825,0.0,0.0825,0.0,0.0,0.0,0.0
2024-03-21 03:00:02.215,0.6138168486223967,0.6138168486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-21 03:15:02.216,0.6138168486223967,0.6138168486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-21 03:30:02.216,0.6138168486223967,0.6138168486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-21 03:45:02.216,0.6138168486223967,0.6138168486223967,0.0825,0.0,0.0825,0.0,0.0,0.0,0.0
2024-03-21 04:00:02.216,0.6921918486223967,0.6921918486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-21 04:15:02.217,0.6921918486223967,0.6921918486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-21 04:30:02.217,0.6921918486223967,0.6921918486223967,0.0825,0.0,0.0825,0.0,0.0,0.0,0.0
2024-03-21 04:45:02.217,0.7705668486223967,0.7705668486223967,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-21 05:00:02.218,0.7705668486223967,0.7705668486223967,0.0825,0.0,0.0825,0.0,0.0,0.0,0.0
2024-03-21 05:15:02.218,0.8489418486223966,0.8489418486223966,0.0825,0.0,0.0825,0.0,0.0,0.0,0.0
2024-03-21 05:30:02.218,0.9273168486223966,0.9273168486223966,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-21 05:45:02.218,0.9273168486223966,0.9273168486223966,0.0,0.0825,0.0,0.0825,0.0,0.0,0.0
2024-03-21 06:00:02.219,0.8448168486223966,0.8448168486223966,0.0825,0.0,0.0825,0.0,0.0,0.0,0.0
2024-03-21 06:15:02.219,0.9231918486223966,0.9231918486223966,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-21 06:30:02.219,0.9231918486223966,0.9231918486223966,0.0,0.0825,0.0,0.0825,0.0,0.0,0.0
2024-03-21 06:45:02.220,0.8406918486223965,0.8406918486223965,0.0,0.0825,0.0,0.0825,0.0,0.0,0.0
2024-03-21 07:00:02.220,0.7581918486223965,0.7581918486223965,0.0,0.0825,0.0,0.0825,0.0,0.0,0.0
2024-03-21 07:15:02.220,0.6756918486223965,0.6756918486223965,0.0,0.0825,0.0,0.0825,0.0,0.0,0.0
2024-03-21 07:30:02.220,0.5931918486223965,0.5931918486223965,0.0,0.0825,0.0,0.0825,0.0,0.0,0.0
2024-03-21 07:45:02.221,0.5106918486223965,0.5106918486223965,0.0,0.0825,0.0,0.0825,0.0,0.0,0.0
2024-03-21 08:00:02.221,0.42819184862239645,0.42819184862239645,0.0,0.0825,0.0,0.0825,0.0,0.0,0.0
2024-03-21 08:15:02.221,0.34569184862239644,0.34569184862239644,0.0,0.0825,0.0,0.0825,0.0,0.0,0.0
2024-03-21 08:30:02.222,0.2631918486223964,0.2631918486223964,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-21 08:45:02.222,0.2631918486223964,0.2631918486223964,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-21 09:00:02.222,0.2631918486223964,0.2631918486223964,0.0,0.0825,0.0,0.0825,0.0,0.0,0.0
2024-03-21 09:15:02.222,0.1806918486223964,0.1806918486223964,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-21 09:30:02.223,0.1806918486223964,0.1806918486223964,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-21 09:45:02.223,0.1806918486223964,0.1806918486223964,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-21 10:00:02.223,0.1806918486223964,0.1806918486223964,0.0,0.0825,0.0,0.0825,0.0,0.0,0.0
2024-03-21 10:15:02.224,0.0981918486223964,0.0981918486223964,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-21 10:30:02.224,0.0981918486223964,0.0981918486223964,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-21 10:45:02.224,0.0981918486223964,0.0981918486223964,0.014999999999999902,0.0,0.014999999999999902,0.0,0.0,0.0,0.0
2024-03-21 11:00:02.225,0.1124418486223963,0.1124418486223963,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-21 11:15:02.225,0.1124418486223963,0.1124418486223963,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-21 11:30:02.225,0.1124418486223963,0.1124418486223963,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-21 11:45:02.225,0.1124418486223963,0.1124418486223963,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-21 12:00:02.226,0.1124418486223963,0.1124418486223963,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-21 12:15:02.226,0.1124418486223963,0.1124418486223963,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-21 12:30:02.226,0.1124418486223963,0.1124418486223963,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-21 12:45:02.227,0.1124418486223963,0.1124418486223963,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-21 13:00:02.227,0.1124418486223963,0.1124418486223963,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-21 13:15:02.227,0.1124418486223963,0.1124418486223963,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-21 13:30:02.227,0.1124418486223963,0.1124418486223963,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-21 13:45:02.228,0.1124418486223963,0.1124418486223963,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-21 14:00:02.228,0.1124418486223963,0.1124418486223963,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-21 14:15:02.228,0.1124418486223963,0.1124418486223963,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-21 14:30:02.229,0.1124418486223963,0.1124418486223963,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-21 14:45:02.229,0.1124418486223963,0.1124418486223963,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-21 15:00:02.229,0.1124418486223963,0.1124418486223963,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-21 15:15:02.229,0.1124418486223963,0.1124418486223963,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-21 15:30:02.230,0.1124418486223963,0.1124418486223963,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-21 15:45:02.230,0.1124418486223963,0.1124418486223963,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-21 16:00:02.230,0.1124418486223963,0.1124418486223963,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-21 16:15:02.231,0.1124418486223963,0.1124418486223963,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-21 16:30:02.231,0.1124418486223963,0.1124418486223963,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-21 16:45:02.231,0.1124418486223963,0.1124418486223963,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-21 17:00:02.231,0.1124418486223963,0.1124418486223963,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-21 17:15:02.232,0.1124418486223963,0.1124418486223963,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-21 17:30:02.232,0.1124418486223963,0.1124418486223963,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-21 17:45:02.232,0.1124418486223963,0.1124418486223963,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-21 18:00:02.233,0.1124418486223963,0.1124418486223963,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-21 18:15:02.233,0.1124418486223963,0.1124418486223963,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-21 18:30:02.233,0.1124418486223963,0.1124418486223963,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-21 18:45:02.233,0.1124418486223963,0.1124418486223963,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-21 19:00:02.234,0.1124418486223963,0.1124418486223963,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-21 19:15:02.234,0.1124418486223963,0.1124418486223963,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-21 19:30:02.234,0.1124418486223963,0.1124418486223963,0.0,0.0,0.0,0.0,0.066,0.033,0.033
2024-03-21 19:45:02.235,0.1124418486223963,0.1124418486223963,0.0,0.0,0.0,0.0,0.066,0.033,0.033
